Skirts,300,side-skirt-b-300,0,Black,DO NOT PRINT,N/A,NO,NO,Skirts/300/side_skirt_b_300_x2.stl,Prusament ASA
Skirts,300,front-skirt-b-300,0,Black,DO NOT PRINT,N/A,NO,NO,Skirts/300/front_skirt_b_300.stl,Prusament ASA
Skirts,300,rear-center-skirt-300,0,Black,DO NOT PRINT,N/A,NO,NO,Skirts/300/rear_center_skirt_300.stl,Prusament ASA
Skirts,300,front-skirt-a-300,0,Black,DO NOT PRINT,N/A,NO,NO,Skirts/300/front_skirt_a_300.stl,Prusament ASA
Skirts,300,side-skirt-a-300,0,Black,DO NOT PRINT,N/A,NO,NO,Skirts/300/side_skirt_a_300_x2.stl,Prusament ASA
Skirts,250,side-skirt-a-250,0,Black,DO NOT PRINT,N/A,NO,NO,Skirts/250/side_skirt_a_250_x2.stl,Prusament ASA
Skirts,250,rear-center-skirt-250,0,Black,DO NOT PRINT,N/A,NO,NO,Skirts/250/rear_center_skirt_250.stl,Prusament ASA
Skirts,250,front-skirt-a-250,0,Black,DO NOT PRINT,N/A,NO,NO,Skirts/250/front_skirt_a_250.stl,Prusament ASA
Skirts,250,front-skirt-b-250,0,Black,DO NOT PRINT,N/A,NO,NO,Skirts/250/front_skirt_b_250.stl,Prusament ASA
Skirts,250,side-skirt-b-250,0,Black,DO NOT PRINT,N/A,NO,NO,Skirts/250/side_skirt_b_250_x2.stl,Prusament ASA
Skirts,350,side-skirt-a-350,1,Black,Not Printed,,YES,NO,Skirts/350/side_skirt_a_350_x2.stl,Prusament ASA
Skirts,350,front-skirt-b-350,1,Black,Not Printed,,YES,NO,Skirts/350/front_skirt_b_350.stl,Prusament ASA
Skirts,350,rear-center-skirt-350,1,Black,Not Printed,,YES,NO,Skirts/350/rear_center_skirt_350.stl,Prusament ASA
Skirts,350,front-skirt-a-350,1,Black,Not Printed,,YES,NO,Skirts/350/front_skirt_a_350.stl,Prusament ASA
Skirts,350,side-skirt-b-350,1,Black,Not Printed,,YES,NO,Skirts/350/side_skirt_b_350_x2.stl,Prusament ASA
Superceded-Parts,,stopgap-80T-hubbed-gear,0,Red,DO NOT PRINT,N/A,NO,NO,Superceded_Parts/[a]_stopgap_80T_hubbed_gear.stl,Prusament ASA
Superceded-Parts,,z-tensioner-6mm,0,Red,DO NOT PRINT,N/A,NO,NO,Superceded_Parts/[a]_z_tensioner_x4_6mm.stl,Prusament ASA
Superceded-Parts,MGN9-X,xy-joint-right-upper-MGN9,0,Black,DO NOT PRINT,N/A,NO,NO,Superceded_Parts/MGN9_X/xy_joint_right_upper_MGN9.stl,Prusament ASA
Superceded-Parts,MGN9-X,x-carriage-frame-left-MGN9,0,Black,DO NOT PRINT,N/A,NO,NO,Superceded_Parts/MGN9_X/x_carriage_frame_left_MGN9.stl,Prusament ASA
